Name	ItemGenre	DetailType	ParticularType	Image	ObjDrop	Width	Height	Descript	Series	Price	Level	Magic1	Min1	Max1	Magic2	Min2	Max2	Magic3	Min3	Max3	Magic4	Min4	Max4	Magic5	Min5	Max5	Magic6	Min6	Max6	Magic7	Min7	Max7	Require1	Data1	Require2	Data2	Require3	Data3	Require4	Data4	Require5	Data5	Require6	Data6	DefMagic1_0	DefMagic1_10	DefMagic2_0	DefMagic2_10	DefMagic3_0	DefMagic3_10	DefMagic4_0	DefMagic4_10	DefMagic5_0	DefMagic5_10	DefMagic6_0	DefMagic6_10	Group	NeedToActive1	NeedToActive2	SetId	ExpandMagic1	ExpandMagic2
§»ng Long HuyÒn Thiªn BÊt DiÖt Ph¸p Giíi	0	3	0	\spr\item\equip\ring\obj-ring06.spr	37	1	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ Vâ §ang KiÕm Ph¸p mãn thø 10	4	99999	10																						36	180	39	8																					310
§»ng Long Ph­¬ng Nguyªn H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck17.spr	36	2	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 1	0	99999	10																						36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn §¹o Qu¸n	0	7	1	\spr\item\equip\cap\obj-ma-cap06-3.spr	28	2	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn Trïng D­¬ng Giíi	0	3	0	\spr\item\equip\ring\obj-ring07.spr	37	1	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 3	1	99999	10																						36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle20.spr	34	1	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash10.spr	33	2	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn B¶o §ao	0	2	1	\spr\item\equip\armor\obj-ma-cloth06-3.spr	24	2	3	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn §¹o Bµo	0	0	1	\spr\item\equip\closeweapon\obj-blade24.spr	10	1	4	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 7	2	99999	10	28	40	40	29	114	114	167	-30	-30	31	99	99										36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn Béi	0	9	1	\spr\item\equip\waist\obj-waist17.spr	36	1	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 9	3	99999	10																						36	180	39	9																					311
§»ng Long Ph­¬ng Nguyªn Cµn Kh«n Giíi	0	3	0	\spr\item\equip\ring\obj-ring09.spr	37	1	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n §ao Ph¸p mãn thø 10	4	99999	10																						36	180	39	9																					311
§»ng Long Th­¬ng Khung Phï	0	4	1	\spr\item\equip\nick\obj-neck18.spr	36	2	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 1	3	99999	10																						36	180	39	9																					312
§»ng Long Th­¬ng Khung §¹o Qu¸n	0	7	1	\spr\item\equip\cap\obj-ma-cap06-3.spr	28	2	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 2	4	99999	10	30	360	360	31	85	85																36	180	39	9																					312
§»ng Long Th­¬ng Khung Linh Ngäc ChØ Hoµn	0	3	0	\spr\item\equip\ring\obj-ring09.spr	37	1	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 3	0	99999	10																						36	180	39	9																					312
§»ng Long Th­¬ng Khung Hé UyÓn	0	8	1	\Spr\item\equip\bangle\obj-bangle13.spr	34	1	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 4	2	99999	10	30	135	135	31	80	80																36	180	39	9																					312
§»ng Long Th­¬ng Khung Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash09.spr	32	2	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 5	1	99999	10	30	160	160	31	80	80																36	180	39	9																					312
§»ng Long Th­¬ng Khung §¹o Bµo	0	2	1	\spr\item\equip\armor\obj-ma-cloth06-3.spr	24	2	3	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 6	3	99999	10	30	720	720	31	90	90																36	180	39	9																					312
§»ng Long Th­¬ng Khung ThÇn KiÕm	0	0	0	\spr\item\equip\closeweapon\obj-sword24.spr	9	1	3	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 7	4	99999	10	28	46	46	29	86	86	167	-30	-30	31	99	99										36	180	39	9																					312
§»ng Long Th­¬ng Khung Ngoa	0	5	0	\spr\item\equip\boots\obj-shoes05.spr	26	2	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 8	0	99999	10	30	160	160	31	80	80																36	180	39	9																					312
§»ng Long Th­¬ng Khung Béi	0	9	1	\spr\item\equip\waist\obj-waist18.spr	36	1	2	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 9	2	99999	10																						36	180	39	9																					312
§»ng Long Th­¬ng Khung D­¬ng Chi ChØ Hoµn	0	3	0	\spr\item\equip\ring\obj-ring08.spr	37	1	1	Trang bÞ HuyÒn Kim, §»ng Long bé trang bÞ C«n L«n KiÕm Ph¸p mãn thø 10	1	99999	10																						36	180	39	9																					312
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	1																						36	120											1384												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	2																						36	120											1385												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	3																						36	120											1386												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	4																						36	120											1387												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	5																						36	120											1388												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	6																						36	120											1389												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	7																						36	120											1390												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	8																						36	120											1391												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	9																						36	120											1392												
Hoµng Kim Ên (C­êng hãa)	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1393												
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	1																						36	120											1394												
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	2																						36	120											1395				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	3																						36	120											1396				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	4																						36	120											1397				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	5																						36	120											1398				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	6																						36	120											1399				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	7																						36	120											1400				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	8																						36	120											1401				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	9																						36	120											1402				
Hoµng Kim Ên (Nh­îc hãa)	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	Gi¶m hiÖu qu¶ ngò hµnh t­¬ng kh¾c	5	999	10																						36	120											1403				
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1384				1394
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1385				1395
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1386				1396
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_1.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1387				1397
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1388				1398
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1389				1399
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_2.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1390				1400
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1391				1401								
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1392				1402								
Ngò Hµnh Ên	0	13	0	\spr\item\script\wuxingyin_3.spr	37	1	1	T¨ng hiÖu qu¶ t­¬ng kh¾c cña ngò hµnh	5	999	10																						36	120											1393				1403								
Kim ¤ CÈm Lan Ch©u LiÖm	0	4	1	\spr\item\equip\nick\obj-neck24.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 1	2	99999	10																						36	120	39	0									1874	1875	1854	1855	1895	1895	2097	2098	1917	1918	2214	2215	198
Kim ¤ CÈm Lan T¨ng M·o	0	7	0	\spr\item\equip\cap\obj-ma-cap22.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 2	1	99999	10	30	360	360	31	85	85																36	120	39	0									1875	1876	1774	1775	1894	1896	1937	1938	2254	2255	2214	2215	198
Kim ¤ CÈm Lan Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring21.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 3	3	99999	10																						36	120	39	0									1874	1875	1814	1815	1895	1895	2117	2118	2254	2255	2214	2215	198
Kim ¤ CÈm Lan Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle21.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 4	4	99999	10	30	135	135	31	80	80																36	120	39	0									1875	1876	1794	1795	1894	1896	1937	1938	2254	2255	2214	2215	198
Kim ¤ CÈm Lan Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash21.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 5	0	99999	10	30	160	160	31	80	80																36	120	39	0									1875	1876	1834	1835	1895	1895	2137	2138	2254	2255	2214	2215	198
Kim ¤ CÈm Lan Cµ Sa	0	2	0	\spr\item\equip\armor\obj-ma-cloth22.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 6	2	99999	10	30	720	720	31	90	90																36	120	39	0									1875	1876	1854	1855	1895	1895	2097	2098	2156	2156	2214	2215	198
Kim ¤ CÈm Lan TriÒn Thñ	0	0	6	\spr\item\equip\closeweapon\obj-glove01.spr	9	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 7	1	99999	10	28	1	1	29	1	1	167	-30	-30	31	99	99										36	120	39	0									2197	2197	1774	1775	1997	1998	1937	1938	2254	2255	2214	2215	198
Kim ¤ CÈm Lan T¨ng Hµi	0	5	0	\spr\item\equip\boots\obj-shoes21.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 8	3	99999	10	30	160	160	31	80	80																36	120	39	0									1875	1876	1814	1815	1895	1895	2117	2118	2177	2178	2214	2215	198
Kim ¤ CÈm Lan Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist25.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 9	4	99999	10																						36	120	39	0									1874	1875	1794	1795	1894	1896	1937	1938	2254	2255	2214	2215	198
Kim ¤ CÈm Lan H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring22.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m QuyÒn Ph¸p mãn thø 10	0	99999	10																						36	120	39	0									1874	1875	1834	1835	1894	1896	2137	2138	2254	2255	2214	2215	198
Kim ¤ Giµ Lam PhËt Ch©u	0	4	1	\spr\item\equip\nick\obj-neck24.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 1	4	99999	10																						36	120	39	0									1874	1875	1854	1855	1895	1895	2097	2098	1917	1918	2214	2215	199
Kim ¤ Giµ Lam T¨ng M·o	0	7	0	\spr\item\equip\cap\obj-ma-cap22.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 2	0	99999	10	30	360	360	31	85	85																36	120	39	0									1875	1876	1774	1775	1894	1896	1937	1938	2254	2255	2214	2215	199
Kim ¤ Giµ Lam Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring21.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 3	2	99999	10																						36	120	39	0									1874	1875	1814	1815	1895	1895	2117	2118	2254	2255	2214	2215	199
Kim ¤ Giµ Lam Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle21.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 4	1	99999	10	30	135	135	31	80	80																36	120	39	0									1875	1876	1794	1795	1894	1896	1937	1938	2254	2255	2214	2215	199
Kim ¤ Giµ Lam Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash21.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 5	3	99999	10	30	160	160	31	80	80																36	120	39	0									1875	1876	1834	1835	1895	1895	2137	2138	2254	2255	2214	2215	199
Kim ¤ Giµ Lam Cµ Sa	0	2	0	\spr\item\equip\armor\obj-ma-cloth22.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 6	4	99999	10	30	720	720	31	90	90																36	120	39	0									1875	1876	1854	1855	1895	1895	2097	2098	2156	2156	2214	2215	199
Kim ¤ Giµ Lam T¨ng C«n	0	0	2	\spr\item\equip\closeweapon\obj-staff15.spr	11	1	4	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 7	0	99999	10	28	69	69	29	128	128	167	-30	-30	31	99	99										36	120	39	0									2271	2271	1774	1775	1997	1998	1937	1938	2254	2255	2214	2215	199
Kim ¤ Giµ Lam T¨ng Hµi	0	5	0	\spr\item\equip\boots\obj-shoes21.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 8	2	99999	10	30	160	160	31	80	80																36	120	39	0									1875	1876	1814	1815	1895	1895	2117	2118	2177	2178	2214	2215	199
Kim ¤ Giµ Lam Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist25.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 9	1	99999	10																						36	120	39	0									1874	1875	1794	1795	1894	1896	1937	1938	2254	2255	2214	2215	199
Kim ¤ Giµ Lam H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring22.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m C«n Ph¸p mãn thø 10	3	99999	10																						36	120	39	0									1874	1875	1834	1835	1894	1896	2137	2138	2254	2255	2214	2215	199
Kim ¤ Bµn Nh­îc H¹ng LiÖm	0	4	1	\spr\item\equip\nick\obj-neck24.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 1	4	99999	10																						36	120	39	0									1874	1875	1854	1855	1895	1895	2097	2098	1917	1918	2214	2215	200
Kim ¤ Bµn Nh­îc T¨ng M·o	0	7	0	\spr\item\equip\cap\obj-ma-cap22.spr	28	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 2	0	99999	10	30	360	360	31	85	85																36	120	39	0									1875	1876	1774	1775	1894	1896	1937	1938	2254	2255	2214	2215	200
Kim ¤ Bµn Nh­îc Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring21.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 3	2	99999	10																						36	120	39	0									1874	1875	1814	1815	1895	1895	2117	2118	2254	2255	2214	2215	200
Kim ¤ Bµn Nh­îc Hé UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle21.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 4	1	99999	10	30	135	135	31	80	80																36	120	39	0									1875	1876	1794	1795	1894	1896	1937	1938	2254	2255	2214	2215	200
Kim ¤ Bµn Nh­îc Yªu §¸i	0	6	0	\spr\item\equip\sash\obj-sash21.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 5	3	99999	10	30	160	160	31	80	80																36	120	39	0									1875	1876	1834	1835	1895	1895	2137	2138	2254	2255	2214	2215	200
Kim ¤ Bµn Nh­îc Cµ Sa	0	2	0	\spr\item\equip\armor\obj-ma-cloth22.spr	22	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 6	4	99999	10	30	720	720	31	90	90																36	120	39	0									1875	1876	1854	1855	1895	1895	2097	2098	2156	2156	2214	2215	200
Kim ¤ Bµn Nh­îc Giíi §ao	0	0	1	\spr\item\equip\closeweapon\obj-blade25.spr	10	1	4	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 7	0	99999	10	28	40	40	29	114	114	167	-30	-30	31	99	99										36	120	39	0									2271	2271	1774	1775	1997	1998	1937	1938	2254	2255	2214	2215	200
Kim ¤ Bµn Nh­îc T¨ng Hµi	0	5	1	\spr\item\equip\boots\obj-shoes21.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 8	2	99999	10	30	160	160	31	80	80																36	120	39	0									1875	1876	1814	1815	1895	1895	2117	2118	2177	2178	2214	2215	200
Kim ¤ Bµn Nh­îc Yªu Trôy	0	9	1	\spr\item\equip\waist\obj-waist25.spr	36	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 9	1	99999	10																						36	120	39	0									1874	1875	1794	1795	1894	1896	1937	1938	2254	2255	2214	2215	200
Kim ¤ Bµn Nh­îc H¹ Giíi	0	3	0	\spr\item\equip\ring\obj-ring22.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ ThiÕu L©m §ao Ph¸p mãn thø 10	3	99999	10																						36	120	39	0									1874	1875	1834	1835	1894	1896	2137	2138	2254	2255	2214	2215	200
Kim ¤ ChÊn Nh¹c LiÖm	0	4	1	\spr\item\equip\nick\obj-neck22.spr	36	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 1	0	99999	10																						36	120	39	1									1874	1875	1774	1855	1895	1895	1937	2098	1917	1918	2214	2215	201
Kim ¤ ChÊn Nh¹c Kh«i	0	7	4	\spr\item\equip\cap\obj-ma-cap23.spr	31	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 2	2	99999	10	30	360	360	31	85	85																36	120	39	1									1875	1876	1814	1815	1894	1896	2117	1938	2254	2255	2214	2215	201
Kim ¤ ChÊn Nh¹c Th­îng Giíi	0	3	0	\spr\item\equip\ring\obj-ring17.spr	37	1	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 3	1	99999	10																						36	120	39	1									1874	1875	1794	1795	1895	1895	1937	2118	2254	2255	2214	2215	201
Kim ¤ ChÊn Nh¹c Thóc UyÓn	0	8	1	\spr\item\equip\bangle\obj-bangle22.spr	34	1	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 4	3	99999	10	30	135	135	31	80	80																36	120	39	1									1875	1876	1834	1835	1894	1896	2137	1938	2254	2255	2214	2215	201
Kim ¤ ChÊn Nh¹c Yªu §¸i	0	6	1	\spr\item\equip\sash\obj-sash22.spr	33	2	1	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 5	4	99999	10	30	160	160	31	80	80																36	120	39	1									1875	1876	1854	1855	1895	1895	2097	2138	2254	2255	2214	2215	201
Kim ¤ ChÊn Nh¹c Kh¶i	0	2	4	\spr\item\equip\armor\obj-ma-cloth23.spr	23	2	3	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 6	0	99999	10	30	720	720	31	90	90																36	120	39	1									1875	1876	1774	1775	1895	1895	1937	2098	2156	2156	2214	2215	201
Kim ¤ ChÊn Nh¹c Chïy	0	0	4	\spr\item\equip\closeweapon\obj-adha05.spr	13	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 7	2	99999	10	28	55	55	29	165	165	167	-30	-30	31	99	99										36	120	39	1									2197	2197	1814	1815	1997	1998	2117	1938	2239	2240	2214	2215	201
Kim ¤ ChÊn Nh¹c Ngoa	0	5	1	\spr\item\equip\boots\obj-shoes22.spr	26	2	2	Trang bÞ HuyÒn Kim, Kim ¤ bé trang bÞ Thiªn V­¬ng Chïy Ph¸p mãn thø 8	1	99999	10	30	160	160	31	80	80																36	120	39	1									1875	1876	1794	1795	1895	1895	1937	2118	2177	2178	2214	2215	201
